band_digits,family,supported,samples_requested,samples_built,d_value,unit_z_count,subunit_z_count,min_neg_log10_z,median_neg_log10_z,max_neg_log10_z,status
6,squarefree_3,true,1,1,8,0,1,15.003162166295162194273871,15.003162166295162194273871,15.003162166295162194273871,ok
6,squarefree_6,true,1,1,64,0,1,156.107004972663702346835635,156.107004972663702346835635,156.107004972663702346835635,ok
6,smooth_4321,true,1,1,120,0,1,299.414169998065290201338939,299.414169998065290201338939,299.414169998065290201338939,ok
7,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
7,semiprime_balanced,true,1,1,4,0,1,6.002586324548566665271210,6.002586324548566665271210,6.002586324548566665271210,ok
7,prime_square,true,1,1,3,0,1,3.003891166236910326148291,3.003891166236910326148291,3.003891166236910326148291,ok
7,prime_cube,true,1,1,4,0,1,6.012964121347927459737548,6.012964121347927459737548,6.012964121347927459737548,ok
7,squarefree_3,true,1,1,8,0,1,18.011790998262178220556962,18.011790998262178220556962,18.011790998262178220556962,ok
7,squarefree_6,true,1,1,64,0,1,196.146188135809893537953030,196.146188135809893537953030,196.146188135809893537953030,ok
7,smooth_4321,true,1,1,120,0,1,355.191533895438453782844590,355.191533895438453782844590,355.191533895438453782844590,ok
8,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
8,semiprime_balanced,true,1,1,4,0,1,7.000534157592382733525938,7.000534157592382733525938,7.000534157592382733525938,ok
8,prime_square,true,1,1,3,0,1,3.500099191915722940393607,3.500099191915722940393607,3.500099191915722940393607,ok
8,prime_cube,true,1,1,4,0,1,7.044914589144481986693336,7.044914589144481986693336,7.044914589144481986693336,ok
8,squarefree_3,true,1,1,8,0,1,21.007755217712450246381195,21.007755217712450246381195,21.007755217712450246381195,ok
8,squarefree_6,true,1,1,64,0,1,232.148596205094122524315026,232.148596205094122524315026,232.148596205094122524315026,ok
8,smooth_4321,true,1,1,120,0,1,413.084928699354918535391334,413.084928699354918535391334,413.084928699354918535391334,ok
9,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
9,semiprime_balanced,true,1,1,4,0,1,8.000694589034722525866528,8.000694589034722525866528,8.000694589034722525866528,ok
9,prime_square,true,1,1,3,0,1,4.000303899784812600159967,4.000303899784812600159967,4.000303899784812600159967,ok
9,prime_cube,true,1,1,4,0,1,8.007950641698336369245226,8.007950641698336369245226,8.007950641698336369245226,ok
9,squarefree_3,true,1,1,8,0,1,24.000052622399671520270203,24.000052622399671520270203,24.000052622399671520270203,ok
9,squarefree_6,true,1,1,64,0,1,248.404182032480065345225739,248.404182032480065345225739,248.404182032480065345225739,ok
9,smooth_4321,true,1,1,120,0,1,472.239032063734669009136269,472.239032063734669009136269,472.239032063734669009136269,ok
10,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
10,semiprime_balanced,true,1,1,4,0,1,9.000134491900185551571667,9.000134491900185551571667,9.000134491900185551571667,ok
10,prime_square,true,1,1,3,0,1,4.500057998579121587567897,4.500057998579121587567897,4.500057998579121587567897,ok
10,prime_cube,true,1,1,4,0,1,9.011673498710731422534082,9.011673498710731422534082,9.011673498710731422534082,ok
10,squarefree_3,true,1,1,8,0,1,27.006162388287979325696142,27.006162388287979325696142,27.006162388287979325696142,ok
10,squarefree_6,true,1,1,64,0,1,279.081107619327951852028491,279.081107619327951852028491,279.081107619327951852028491,ok
10,smooth_4321,true,1,1,120,0,1,531.011113214489341771695763,531.011113214489341771695763,531.011113214489341771695763,ok
11,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
11,semiprime_balanced,true,1,1,4,0,1,10.000095536752567682015069,10.000095536752567682015069,10.000095536752567682015069,ok
11,prime_square,true,1,1,3,0,1,5.000013028639028078714546,5.000013028639028078714546,5.000013028639028078714546,ok
11,prime_cube,true,1,1,4,0,1,10.003964300649723639935473,10.003964300649723639935473,10.003964300649723639935473,ok
11,squarefree_3,true,1,1,8,0,1,30.000450599748134550281975,30.000450599748134550281975,30.000450599748134550281975,ok
11,squarefree_6,true,1,1,64,0,1,310.008406974046351933793630,310.008406974046351933793630,310.008406974046351933793630,ok
11,smooth_4321,true,1,1,120,0,1,590.004284402960593070019968,590.004284402960593070019968,590.004284402960593070019968,ok
12,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
12,semiprime_balanced,true,1,1,4,0,1,11.000003908359145654571876,11.000003908359145654571876,11.000003908359145654571876,ok
12,prime_square,true,1,1,3,0,1,5.500018174639351720145442,5.500018174639351720145442,5.500018174639351720145442,ok
12,prime_cube,true,1,1,4,0,1,11.000396050998523023167763,11.000396050998523023167763,11.000396050998523023167763,ok
12,squarefree_3,true,1,1,8,0,1,33.000064483278421789691492,33.000064483278421789691492,33.000064483278421789691492,ok
12,squarefree_6,true,1,1,64,0,1,341.002831320990196672937600,341.002831320990196672937600,341.002831320990196672937600,ok
12,smooth_4321,true,1,1,120,0,1,649.000146061017403553705662,649.000146061017403553705662,649.000146061017403553705662,ok
13,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
13,semiprime_balanced,true,1,1,4,0,1,12.000015634362926064682142,12.000015634362926064682142,12.000015634362926064682142,ok
13,prime_square,true,1,1,3,0,1,6.000001302881491582752460,6.000001302881491582752460,6.000001302881491582752460,ok
13,prime_cube,true,1,1,4,0,1,12.000911699354437800479900,12.000911699354437800479900,12.000911699354437800479900,ok
13,squarefree_3,true,1,1,8,0,1,36.006895539553561036427709,36.006895539553561036427709,36.006895539553561036427709,ok
13,squarefree_6,true,1,1,64,0,1,372.011475509243211945431540,372.011475509243211945431540,372.011475509243211945431540,ok
13,smooth_4321,true,1,1,120,0,1,708.000543456169111777853686,708.000543456169111777853686,708.000543456169111777853686,ok
14,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
14,semiprime_balanced,true,1,1,4,0,1,13.000000043425668394547756,13.000000043425668394547756,13.000000043425668394547756,ok
14,prime_square,true,1,1,3,0,1,6.500000733350356441064832,6.500000733350356441064832,6.500000733350356441064832,ok
14,prime_cube,true,1,1,4,0,1,13.000764965170262144056323,13.000764965170262144056323,13.000764965170262144056323,ok
14,squarefree_3,true,1,1,8,0,1,39.000245405095718354004930,39.000245405095718354004930,39.000245405095718354004930,ok
14,squarefree_6,true,1,1,64,0,1,403.066690059384086453064810,403.066690059384086453064810,403.066690059384086453064810,ok
14,smooth_4321,true,1,1,120,0,1,767.000017812830719776684418,767.000017812830719776684418,767.000017812830719776684418,ok
15,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
15,semiprime_balanced,true,1,1,4,0,1,14.000000434293522033613044,14.000000434293522033613044,14.000000434293522033613044,ok
15,prime_square,true,1,1,3,0,1,7.000000825158731565522885,7.000000825158731565522885,7.000000825158731565522885,ok
15,prime_cube,true,1,1,4,0,1,14.000648577698456165308016,14.000648577698456165308016,14.000648577698456165308016,ok
15,squarefree_3,true,1,1,8,0,1,42.000011838725534119021177,42.000011838725534119021177,42.000011838725534119021177,ok
15,squarefree_6,true,1,1,64,0,1,434.005941579341765645949636,434.005941579341765645949636,434.005941579341765645949636,ok
15,smooth_4321,true,1,1,120,0,1,826.000009513112559034198057,826.000009513112559034198057,826.000009513112559034198057,ok
16,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
16,semiprime_balanced,true,1,1,4,0,1,15.000000047770912559030876,15.000000047770912559030876,15.000000047770912559030876,ok
16,prime_square,true,1,1,3,0,1,7.500000005470313979571984,7.500000005470313979571984,7.500000005470313979571984,ok
16,prime_cube,true,1,1,4,0,1,15.000039085917086012500476,15.000039085917086012500476,15.000039085917086012500476,ok
16,squarefree_3,true,1,1,8,0,1,45.000143285195647990803991,45.000143285195647990803991,45.000143285195647990803991,ok
16,squarefree_6,true,1,1,64,0,1,465.002066474527850914455485,465.002066474527850914455485,465.002066474527850914455485,ok
16,smooth_4321,true,1,1,120,0,1,885.000001121172658713476267,885.000001121172658713476267,885.000001121172658713476267,ok
17,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
17,semiprime_balanced,true,1,1,4,0,1,16.000000191089540635402955,16.000000191089540635402955,16.000000191089540635402955,ok
17,prime_square,true,1,1,3,0,1,8.000000030400611805703193,8.000000030400611805703193,8.000000030400611805703193,ok
17,prime_cube,true,1,1,4,0,1,16.000021353349048069958371,16.000021353349048069958371,16.000021353349048069958371,ok
17,squarefree_3,true,1,1,8,0,1,48.000037735751298839659285,48.000037735751298839659285,48.000037735751298839659285,ok
17,squarefree_6,true,1,1,64,0,1,496.000202336343704700993840,496.000202336343704700993840,496.000202336343704700993840,ok
17,smooth_4321,true,1,1,120,0,1,944.012697571953026454139035,944.012697571953026454139035,944.012697571953026454139035,ok
18,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
18,semiprime_balanced,true,1,1,4,0,1,17.000000003040060647663267,17.000000003040060647663267,17.000000003040060647663267,ok
18,prime_square,true,1,1,3,0,1,8.500000001350235478980721,8.500000001350235478980721,8.500000001350235478980721,ok
18,prime_cube,true,1,1,4,0,1,17.000034010685840968335469,17.000034010685840968335469,17.000034010685840968335469,ok
18,squarefree_3,true,1,1,8,0,1,51.000002159752604313780466,51.000002159752604313780466,51.000002159752604313780466,ok
18,squarefree_6,true,1,1,64,0,1,527.000086049864648884977214,527.000086049864648884977214,527.000086049864648884977214,ok
18,smooth_4321,true,1,1,120,0,1,1003.000341321587598031328525,1003.000341321587598031328525,1003.000341321587598031328525,ok
19,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
19,semiprime_balanced,true,1,1,4,0,1,18.000000006948710051801754,18.000000006948710051801754,18.000000006948710051801754,ok
19,prime_square,true,1,1,3,0,1,9.000000003040060647663267,9.000000003040060647663267,9.000000003040060647663267,ok
19,prime_cube,true,1,1,4,0,1,18.000003908644472971900541,18.000003908644472971900541,18.000003908644472971900541,ok
19,squarefree_3,true,1,1,8,0,1,54.000019542249127368904738,54.000019542249127368904738,54.000019542249127368904738,ok
19,squarefree_6,true,1,1,64,0,1,558.101516145164850968285464,558.101516145164850968285464,558.101516145164850968285464,ok
19,smooth_4321,true,1,1,120,0,1,1062.000013421548146652639844,1062.000013421548146652639844,1062.000013421548146652639844,ok
20,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
20,semiprime_balanced,true,1,1,4,0,1,19.000000000564583046980260,19.000000000564583046980260,19.000000000564583046980260,ok
20,prime_square,true,1,1,3,0,1,9.500000001212900002656170,9.500000001212900002656170,9.500000001212900002656170,ok
20,prime_cube,true,1,1,4,0,1,19.000031633803725839015897,19.000031633803725839015897,19.000031633803725839015897,ok
20,squarefree_3,true,1,1,8,0,1,57.000001692248801532514335,57.000001692248801532514335,57.000001692248801532514335,ok
20,squarefree_6,true,1,1,64,0,1,589.008904858629762202326674,589.008904858629762202326674,589.008904858629762202326674,ok
20,smooth_4321,true,1,1,120,0,1,1121.000007536124485341133550,1121.000007536124485341133550,1121.000007536124485341133550,ok
21,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
21,semiprime_balanced,true,1,1,4,0,1,20.000000002258332187921042,20.000000002258332187921042,20.000000002258332187921042,ok
21,prime_square,true,1,1,3,0,1,10.000000000825160384465562,10.000000000825160384465562,10.000000000825160384465562,ok
21,prime_cube,true,1,1,4,0,1,20.000011835955383787677420,20.000011835955383787677420,20.000011835955383787677420,ok
21,squarefree_3,true,1,1,8,0,1,60.000000115704168024421961,60.000000115704168024421961,60.000000115704168024421961,ok
21,squarefree_6,true,1,1,64,0,1,620.002855638680216543434653,620.002855638680216543434653,620.002855638680216543434653,ok
21,smooth_4321,true,1,1,120,0,1,1180.000001566622131576878019,1180.000001566622131576878019,1180.000001566622131576878019,ok
22,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
22,semiprime_balanced,true,1,1,4,0,1,21.000000000047773340838830,21.000000000047773340838830,21.000000000047773340838830,ok
22,prime_square,true,1,1,3,0,1,10.500000000265281130396033,10.500000000265281130396033,10.500000000265281130396033,ok
22,prime_cube,true,1,1,4,0,1,21.000002475476193808390235,21.000002475476193808390235,21.000002475476193808390235,ok
22,squarefree_3,true,1,1,8,0,1,63.000000651342368485074985,63.000000651342368485074985,63.000000651342368485074985,ok
22,squarefree_6,true,1,1,64,0,1,651.000095701407531123550143,651.000095701407531123550143,651.000095701407531123550143,ok
22,smooth_4321,true,1,1,120,0,1,1239.000000196158680410007946,1239.000000196158680410007946,1239.000000196158680410007946,ok
23,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
23,semiprime_balanced,true,1,1,4,0,1,22.000000000095543128963982,22.000000000095543128963982,22.000000000095543128963982,ok
23,prime_square,true,1,1,3,0,1,11.000000000013029577417001,11.000000000013029577417001,11.000000000013029577417001,ok
23,prime_cube,true,1,1,4,0,1,22.000000973619684430104826,22.000000973619684430104826,22.000000973619684430104826,ok
23,squarefree_3,true,1,1,8,0,1,66.000000299560525718334247,66.000000299560525718334247,66.000000299560525718334247,ok
23,squarefree_6,true,1,1,64,0,1,682.000002709711111492651980,682.000002709711111492651980,682.000002709711111492651980,ok
23,smooth_4321,true,1,1,120,0,1,1298.000000012028749551973306,1298.000000012028749551973306,1298.000000012028749551973306,ok
24,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
24,semiprime_balanced,true,1,1,4,0,1,23.000000000008252953875854,23.000000000008252953875854,23.000000000008252953875854,ok
24,prime_square,true,1,1,3,0,1,11.500000000071636918619333,11.500000000071636918619333,11.500000000071636918619333,ok
24,prime_cube,true,1,1,4,0,1,23.000000973006656579400442,23.000000973006656579400442,23.000000973006656579400442,ok
24,squarefree_3,true,1,1,8,0,1,69.000000035072631021648704,69.000000035072631021648704,69.000000035072631021648704,ok
24,squarefree_6,true,1,1,64,0,1,713.000001086040924747067038,713.000001086040924747067038,713.000001086040924747067038,ok
24,smooth_4321,true,1,1,120,0,1,1357.000000005554966264753602,1357.000000005554966264753602,1357.000000005554966264753602,ok
25,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
25,semiprime_balanced,true,1,1,4,0,1,24.000000000012160938922534,24.000000000012160938922534,24.000000000012160938922534,ok
25,prime_square,true,1,1,3,0,1,12.000000000016937562463681,12.000000000016937562463681,12.000000000016937562463681,ok
25,prime_cube,true,1,1,4,0,1,24.000000091201837193466417,24.000000091201837193466417,24.000000091201837193466417,ok
25,squarefree_3,true,1,1,8,0,1,72.000000039086302194846212,72.000000039086302194846212,72.000000039086302194846212,ok
25,squarefree_6,true,1,1,64,0,1,744.003423500088047148892656,744.003423500088047148892656,744.003423500088047148892656,ok
25,smooth_4321,true,1,1,120,0,1,1416.000009845600743574323133,1416.000009845600743574323133,1416.000009845600743574323133,ok
26,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
26,semiprime_balanced,true,1,1,4,0,1,25.000000000001431743612557,25.000000000001431743612557,25.000000000001431743612557,ok
26,prime_square,true,1,1,3,0,1,12.500000000000085265128291,12.500000000000085265128291,12.500000000000085265128291,ok
26,prime_cube,true,1,1,4,0,1,25.000000084645005671291074,25.000000084645005671291074,25.000000084645005671291074,ok
26,squarefree_3,true,1,1,8,0,1,75.000000035177649237994046,75.000000035177649237994046,75.000000035177649237994046,ok
26,squarefree_6,true,1,1,64,0,1,775.000826564532985685218591,775.000826564532985685218591,775.000826564532985685218591,ok
26,smooth_4321,true,1,1,120,0,1,1475.000000519464038006844930,1475.000000519464038006844930,1475.000000519464038006844930,ok
27,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
27,semiprime_balanced,true,1,1,4,0,1,26.000000000000348165940522,26.000000000000348165940522,26.000000000000348165940522,ok
27,prime_square,true,1,1,3,0,1,13.000000000001607602939657,13.000000000001607602939657,13.000000000001607602939657,ok
27,prime_cube,true,1,1,4,0,1,26.000000066353354810644305,26.000000066353354810644305,26.000000066353354810644305,ok
27,squarefree_3,true,1,1,8,0,1,78.000000004299295142118353,78.000000004299295142118353,78.000000004299295142118353,ok
27,squarefree_6,true,1,1,64,0,1,806.000047386175310748512857,806.000047386175310748512857,806.000047386175310748512857,ok
27,smooth_4321,true,1,1,120,0,1,1534.000000035449374991003424,1534.000000035449374991003424,1534.000000035449374991003424,ok
28,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
28,semiprime_balanced,true,1,1,4,0,1,27.000000000000188293824976,27.000000000000188293824976,27.000000000000188293824976,ok
28,prime_square,true,1,1,3,0,1,13.500000000000813571432445,13.500000000000813571432445,13.500000000000813571432445,ok
28,prime_cube,true,1,1,4,0,1,27.000000009120185495703481,27.000000009120185495703481,27.000000009120185495703481,ok
28,squarefree_3,true,1,1,8,0,1,81.000000048206686642515706,81.000000048206686642515706,81.000000048206686642515706,ok
28,squarefree_6,true,1,1,64,0,1,837.000056955305808514822274,837.000056955305808514822274,837.000056955305808514822274,ok
28,smooth_4321,true,1,1,120,0,1,1593.000000016954345483100042,1593.000000016954345483100042,1593.000000016954345483100042,ok
29,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
29,semiprime_balanced,true,1,1,4,0,1,28.000000000000007105427358,28.000000000000007105427358,28.000000000000007105427358,ok
29,prime_square,true,1,1,3,0,1,14.000000000000135003119794,14.000000000000135003119794,14.000000000000135003119794,ok
29,prime_cube,true,1,1,4,0,1,28.000000016308831618516706,28.000000016308831618516706,28.000000016308831618516706,ok
29,squarefree_3,true,1,1,8,0,1,84.000000001433164698028122,84.000000001433164698028122,84.000000001433164698028122,ok
29,squarefree_6,true,1,1,64,0,1,868.000000770742190070450306,868.000000770742190070450306,868.000000770742190070450306,ok
29,smooth_4321,true,1,1,120,0,1,1652.000000001332182364421897,1652.000000001332182364421897,1652.000000001332182364421897,ok
30,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
30,semiprime_balanced,true,1,1,4,0,1,29.000000000000053290705182,29.000000000000053290705182,29.000000000000053290705182,ok
30,prime_square,true,1,1,3,0,1,14.500000000000015987211555,14.500000000000015987211555,14.500000000000015987211555,ok
30,prime_cube,true,1,1,4,0,1,29.000000004880554627106903,29.000000004880554627106903,29.000000004880554627106903,ok
30,squarefree_3,true,1,1,8,0,1,87.000000000013031353773840,87.000000000013031353773840,87.000000000013031353773840,ok
30,squarefree_6,true,1,1,64,0,1,899.000000319624291478248779,899.000000319624291478248779,899.000000319624291478248779,ok
30,smooth_4321,true,1,1,120,0,1,1711.000000000037516656448133,1711.000000000037516656448133,1711.000000000037516656448133,ok
31,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
31,semiprime_balanced,true,1,1,4,0,1,30.000000000000010658141036,30.000000000000010658141036,30.000000000000010658141036,ok
31,prime_square,true,1,1,3,0,1,15.000000000000015987211555,15.000000000000015987211555,15.000000000000015987211555,ok
31,prime_cube,true,1,1,4,0,1,30.000000002475477600683007,30.000000002475477600683007,30.000000002475477600683007,ok
31,squarefree_3,true,1,1,8,0,1,90.000000002475474047969328,90.000000002475474047969328,90.000000002475474047969328,ok
31,squarefree_6,true,1,1,64,0,1,930.000514435247850997257046,930.000514435247850997257046,930.000514435247850997257046,ok
31,smooth_4321,true,1,1,120,0,1,1770.000000000036379788070917,1770.000000000036379788070917,1770.000000000036379788070917,ok
32,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
32,semiprime_balanced,true,1,1,4,0,1,31.000000000000000000000000,31.000000000000000000000000,31.000000000000000000000000,ok
32,prime_square,true,1,1,3,0,1,15.500000000000003552713679,15.500000000000003552713679,15.500000000000003552713679,ok
32,prime_cube,true,1,1,4,0,1,31.000000000524988053030029,31.000000000524988053030029,31.000000000524988053030029,ok
32,squarefree_3,true,1,1,8,0,1,93.000000000612359940532770,93.000000000612359940532770,93.000000000612359940532770,ok
32,squarefree_6,true,1,1,64,0,1,961.000258205460113458684646,961.000258205460113458684646,961.000258205460113458684646,ok
32,smooth_4321,true,1,1,120,0,1,1829.000000000000000000000000,1829.000000000000000000000000,1829.000000000000000000000000,ok
33,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
33,semiprime_balanced,true,1,1,4,0,1,32.000000000000007105427358,32.000000000000007105427358,32.000000000000007105427358,ok
33,prime_square,true,1,1,3,0,1,16.000000000000003552713679,16.000000000000003552713679,16.000000000000003552713679,ok
33,prime_cube,true,1,1,4,0,1,32.000000001147270722867688,32.000000001147270722867688,32.000000001147270722867688,ok
33,squarefree_3,true,1,1,8,0,1,96.000000000001307398633799,96.000000000001307398633799,96.000000000001307398633799,ok
33,squarefree_6,true,1,1,64,0,1,992.000027594481593951059040,992.000027594481593951059040,992.000027594481593951059040,ok
33,smooth_4321,true,1,1,120,0,1,1888.000000055112650443334132,1888.000000055112650443334132,1888.000000055112650443334132,ok
34,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
34,semiprime_balanced,true,1,1,4,0,1,33.000000000000000000000000,33.000000000000000000000000,33.000000000000000000000000,ok
34,prime_square,true,1,1,3,0,1,16.500000000000000000000000,16.500000000000000000000000,16.500000000000000000000000,ok
34,prime_cube,true,1,1,4,0,1,33.000000000039086955894163,33.000000000039086955894163,33.000000000039086955894163,ok
34,squarefree_3,true,1,1,8,0,1,99.000000001029277996167366,99.000000001029277996167366,99.000000001029277996167366,ok
34,squarefree_6,true,1,1,64,0,1,1023.000004263443202034977730,1023.000004263443202034977730,1023.000004263443202034977730,ok
34,smooth_4321,true,1,1,120,0,1,1947.000000011055362847400829,1947.000000011055362847400829,1947.000000011055362847400829,ok
35,probable_prime,true,1,1,2,1,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,ok
35,semiprime_balanced,true,1,1,4,0,1,34.000000000000000000000000,34.000000000000000000000000,34.000000000000000000000000,ok
35,prime_square,true,1,1,3,0,1,17.000000000000000000000000,17.000000000000000000000000,17.000000000000000000000000,ok
35,prime_cube,true,1,1,4,0,1,34.000000000047236881073331,34.000000000047236881073331,34.000000000047236881073331,ok
